time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed 
1600364520.0089715,3,False,True,24.187,1600364518.168927,28.937,1600364519.089377,28.75,1600364520.0089657,2.703547716140747
1600364522.9689317,3,False,True,24.187,1600364521.2089431,28.875,1600364522.0989456,28.687,1600364522.9689255,2.663144826889038
1600364525.9289603,3,False,True,24.187,1600364524.168959,28.875,1600364525.048927,28.687,1600364525.9289536,2.62277889251709
1600364528.9689407,3,False,True,24.187,1600364527.208932,28.875,1600364528.088882,28.687,1600364528.9689338,2.662307024002075
1600364532.0089169,3,False,True,24.187,1600364530.2489326,28.812,1600364531.128946,28.687,1600364532.0089102,2.701803207397461
1600364534.9689465,3,False,True,24.187,1600364533.2089357,28.812,1600364534.088899,28.687,1600364534.9689403,2.66147518157959
1600364537.9289038,3,False,True,24.187,1600364536.168944,28.812,1600364537.0489068,28.687,1600364537.9288976,2.6210379600524902
1600364540.9689016,3,False,True,24.187,1600364539.2089684,28.812,1600364540.0889223,28.625,1600364540.9688952,2.66058611869812
1600364543.9289255,3,False,True,24.187,1600364542.1689177,28.812,1600364543.0489051,28.625,1600364543.9289193,2.620206117630005
1600364546.968911,3,False,True,24.187,1600364545.2087352,28.75,1600364546.088772,28.625,1600364546.9689047,2.6597506999969482
1600364549.9287186,3,False,True,24.187,1600364548.1689427,28.75,1600364549.0489256,28.625,1600364549.9287133,2.619135618209839
1600364552.9689195,3,False,True,24.187,1600364551.2089477,28.75,1600364552.088894,28.562,1600364552.9689133,2.6589102745056152
1600364555.9289112,3,False,True,24.187,1600364554.168983,28.75,1600364555.0489175,28.562,1600364555.9289048,2.618495464324951
1600364558.9689696,3,False,True,24.187,1600364557.2089255,28.75,1600364558.0888925,28.562,1600364558.9689631,2.658099412918091
1600364561.928891,3,False,True,24.187,1600364560.168515,28.687,1600364561.0489874,28.562,1600364561.9288843,2.617612361907959
1600364564.9689372,3,False,True,24.187,1600364563.2089388,28.687,1600364564.0889354,28.5,1600364564.9689305,2.657212972640991
1600364567.928917,3,False,True,24.187,1600364566.1689599,28.687,1600364567.048903,28.5,1600364567.9289105,2.6167867183685303
1600364570.9689386,3,False,True,24.187,1600364569.2089581,28.625,1600364570.0889044,28.5,1600364570.9689324,2.6563608646392822
1600364573.9289355,3,False,True,24.187,1600364572.1689441,28.625,1600364573.048888,28.5,1600364573.928929,2.615941047668457
1600364576.9689217,3,False,True,24.187,1600364575.2089424,28.625,1600364576.0887654,28.437,1600364576.9689152,2.6554856300354004
1600364579.9289103,3,False,True,24.187,1600364578.168968,28.625,1600364579.0489466,28.437,1600364579.9289043,2.615065813064575
1600364582.968924,3,False,True,24.187,1600364581.208958,28.625,1600364582.0888917,28.437,1600364582.9689176,2.6546289920806885
1600364585.9289165,3,False,True,24.187,1600364584.168976,28.562,1600364585.0489223,28.437,1600364585.9289103,2.6141903400421143
1600364588.968946,3,False,True,24.187,1600364587.2089505,28.562,1600364588.0889103,28.437,1600364588.9689398,2.6537632942199707
1600364591.9289463,3,False,True,24.187,1600364590.1689296,28.562,1600364591.0489247,28.437,1600364591.928939,2.6133511066436768
1600364594.968918,3,False,True,24.187,1600364593.2089546,28.562,1600364594.0889459,28.375,1600364594.9689116,2.6528806686401367
1600364597.9289641,3,False,True,24.187,1600364596.1688766,28.562,1600364597.0489044,28.375,1600364597.9289575,2.6125171184539795
1600364600.9689305,3,False,True,24.187,1600364599.208955,28.5,1600364600.0889115,28.375,1600364600.968924,2.652026891708374
1600364603.9289544,3,False,True,24.187,1600364602.168919,28.5,1600364603.0489147,28.375,1600364603.928948,2.6116299629211426
1600364606.9689236,3,False,True,24.187,1600364605.20896,28.5,1600364606.0889173,28.312,1600364606.9689176,2.6511480808258057
1600364609.9289336,3,False,True,24.187,1600364608.1689115,28.5,1600364609.0489528,28.312,1600364609.9289272,2.610745668411255
1600364613.0489013,3,False,True,24.187,1600364611.2889385,28.5,1600364612.1689134,28.312,1600364613.048895,2.730259656906128
1600364615.928917,3,False,True,24.187,1600364614.1689477,28.437,1600364615.048934,28.312,1600364615.9289103,2.609936237335205
1600364618.9689398,3,False,True,24.187,1600364617.2089508,28.437,1600364618.088899,28.312,1600364618.9689333,2.6495113372802734
1600364621.9289532,3,False,True,24.187,1600364620.1689343,28.437,1600364621.0489187,28.312,1600364621.928947,2.609104871749878
1600364624.9689434,3,False,True,24.187,1600364623.2089405,28.437,1600364624.0887206,28.25,1600364624.968937,2.6486470699310303
1600364627.9288998,3,False,True,24.187,1600364626.1690774,28.437,1600364627.0490677,28.25,1600364627.9288938,2.6081900596618652
1600364630.968928,3,False,True,24.187,1600364629.2089474,28.375,1600364630.0889041,28.25,1600364630.9689212,2.6477556228637695
1600364633.9289498,3,False,True,24.187,1600364632.168954,28.375,1600364633.0489073,28.25,1600364633.928943,2.6073553562164307
1600364636.968974,3,False,True,24.187,1600364635.208923,28.375,1600364636.088346,28.25,1600364636.9689674,2.6469030380249023
1600364639.9288733,3,False,True,24.187,1600364638.1689415,28.312,1600364639.048948,28.187,1600364639.9288669,2.606387138366699
1600364642.968919,3,False,True,24.187,1600364641.2089684,28.375,1600364642.0884755,28.187,1600364642.9689128,2.64597225189209
1600364645.9288955,3,False,True,24.187,1600364644.168985,28.312,1600364645.0489173,28.187,1600364645.9288893,2.605537176132202
