time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1682921637763174657,38.562,1682921637633061668,37.687,1682921637722659744,22.812,1682921637762760497,38.1245,False,True,3.0,1.055166244506836
1682921640763035101,38.562,1682921640672798442,37.687,1682921640713335263,22.75,1682921640762640478,38.1245,False,True,3.0,1.0530328750610352
1682921643763186544,38.5,1682921643632810853,37.625,1682921643712876641,22.75,1682921643762761495,38.0625,False,True,3.0,1.051177978515625
1682921646753496466,38.437,1682921646673000555,37.625,1682921646712823721,22.812,1682921646752917586,38.031,False,True,3.0,1.0394835472106934
1682921649753039019,38.437,1682921649632799235,37.625,1682921649752634692,22.812,1682921649712794711,38.031,False,True,3.0,1.0369939804077148
1682921652754028977,38.375,1682921652712776889,37.562,1682921652672842298,22.75,1682921652753569078,37.9685,False,True,3.0,1.035979986190796
1682921655753357430,38.312,1682921655632837927,37.562,1682921655712794274,22.75,1682921655752771328,37.937,False,True,3.0,1.035141944885254
1682921658763320286,38.312,1682921658712822051,37.562,1682921658672838313,22.75,1682921658762886941,37.937,False,True,3.0,1.0430796146392822
1682921661803274251,38.312,1682921661752787109,37.5,1682921661712877331,22.75,1682921661802834721,37.906,False,True,3.0,1.0810062885284424
1682921664753112146,38.25,1682921664672866764,37.5,1682921664712807505,22.75,1682921664752766670,37.875,False,True,3.0,1.0288801193237305
1682921668353712850,38.25,1682921668313440967,37.5,1682921668273109751,22.75,1682921668353276209,37.875,False,True,3.0,1.6274316310882568
1682921670763333982,38.187,1682921670712795543,37.437,1682921670672808192,22.75,1682921670762909175,37.812,False,True,3.0,1.0362191200256348
1682921673803219720,38.125,1682921673712833075,37.437,1682921673752868111,22.75,1682921673802810245,37.781,False,True,3.0,1.074082612991333
1682921676753499673,38.125,1682921676672838462,37.437,1682921676753071421,22.75,1682921676712838369,37.781,False,True,3.0,1.0223731994628906
1682921679793046403,38.062,1682921679792672928,37.375,1682921679752996071,22.75,1682921679713529044,37.7185,False,True,3.0,1.0598738193511963
1682921682803501681,38.062,1682921682672782077,37.375,1682921682802958542,22.75,1682921682753218996,37.7185,False,True,3.0,1.0683400630950928
1682921685793181205,38.0,1682921685752838359,37.312,1682921685714673403,22.75,1682921685792789064,37.656,False,True,3.0,1.0560235977172852
1682921688803256512,37.937,1682921688762932239,37.312,1682921688673450002,22.75,1682921688802788279,37.6245,False,True,3.0,1.0652213096618652
1682921691793694806,37.937,1682921691713403531,37.312,1682921691793316830,22.75,1682921691752715802,37.6245,False,True,3.0,1.0551998615264893
1682921694793298416,37.875,1682921694672814161,37.25,1682921694752825144,22.75,1682921694792798683,37.5625,False,True,3.0,1.0528106689453125
1682921697833696127,37.875,1682921697753688309,37.25,1682921697792543903,22.75,1682921697833311226,37.5625,False,True,3.0,1.0911815166473389
1682921700793078557,37.812,1682921700672859314,37.187,1682921700792677748,22.75,1682921700752788208,37.4995,False,True,3.0,1.0486085414886475
1682921703793247717,37.75,1682921703752785223,37.187,1682921703792851391,22.75,1682921703712861312,37.4685,False,True,3.0,1.0467817783355713
1682921706794275773,37.75,1682921706752787536,37.125,1682921706673007064,22.75,1682921706793847206,37.4375,False,True,3.0,1.0458035469055176
1682921709794488713,37.687,1682921709752833441,37.125,1682921709712829624,22.75,1682921709794027702,37.406,False,True,3.0,1.044001579284668
1682921712793768299,37.625,1682921712754557914,37.125,1682921712672941175,22.75,1682921712793007534,37.375,False,True,3.0,1.0425045490264893
1682921715793067127,37.625,1682921715752807480,37.062,1682921715712903179,22.75,1682921715792668356,37.3435,False,True,3.0,1.0397660732269287
1682921718803845640,37.562,1682921718672979380,37.062,1682921718803336797,22.75,1682921718762899874,37.312,False,True,3.0,1.0485284328460693
1682921721794042727,37.562,1682921721793560087,37.0,1682921721713735058,22.75,1682921721752807262,37.281,False,True,3.0,1.0367228984832764
1682921724793158930,37.5,1682921724674036553,36.937,1682921724792683679,22.687,1682921724752815580,37.2185,False,True,3.0,1.0338084697723389
1682921728434421906,37.5,1682921728272805101,36.937,1682921728433942451,22.75,1682921728392889760,37.2185,False,True,3.0,1.673053503036499
1682921730803215036,37.437,1682921730673957135,36.937,1682921730802757895,22.75,1682921730763599673,37.187,False,True,3.0,1.0404627323150635
1682921733793888894,37.375,1682921733752792703,36.875,1682921733712837883,22.75,1682921733793479604,37.125,False,True,3.0,1.0291199684143066
1682921736793144263,37.375,1682921736792657715,36.812,1682921736682940183,22.75,1682921736752882003,37.0935,False,True,3.0,1.0263314247131348
1682921739842958948,37.312,1682921739802993443,36.812,1682921739762741182,22.75,1682921739842516437,37.062,False,True,3.0,1.0744645595550537
1682921742872793492,37.312,1682921742872495608,36.812,1682921742793254733,22.687,1682921742832504047,37.062,False,True,3.0,1.1023149490356445
1682921745793296978,37.25,1682921745792812467,36.812,1682921745712935546,22.75,1682921745752872942,37.031,False,True,3.0,1.0224816799163818
1682921748833342394,37.25,1682921748752902316,36.75,1682921748832900698,22.75,1682921748792888692,37.0,False,True,3.0,1.0604865550994873
1682921751803205419,37.187,1682921751752826154,36.687,1682921751712887332,22.75,1682921751802776797,36.937,False,True,3.0,1.0296125411987305
1682921754833331199,37.187,1682921754752921396,36.687,1682921754793593577,22.75,1682921754832849243,36.937,False,True,3.0,1.0577044486999512
1682921757793134847,37.125,1682921757752793938,36.625,1682921757712821505,22.75,1682921757792679706,36.875,False,True,3.0,1.015810489654541
1682921760833353815,37.125,1682921760792801336,36.625,1682921760832927488,22.687,1682921760752831476,36.875,False,True,3.0,1.0541672706604004
